date,raceCourse,raceNo,going,raceName,road,money,class,dist,plc,horseNo,horseName,awt,dhw,draw,lbw,runPos,finishTime,odds,Chinese Name,Code,English Name,Former Name,Sire,Dam,Import Type,Country Of Origin,Age,Foaling Date,Jockey,J_Win,J_2nd,J_3rd,J_4th,J_5th,Total Rides,J_Stakes Won,Trainer,T_Win,T_2nd,T_3rd,T_4th,T_5th,Total Runs,T_Stakes Won,DamRank,SireRank,JockeyRank,TrainerRank
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,6,12.0,ROYAL CHOCOLATE,116,1147,6,3,3 2 6,1:10.59,9.2,皇家魅力 ,A356,ROYAL CHOCOLATE,Royal Chocolate,So You Think,Matter,PPG,AUS,5.0,2013-10-13 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,W Y So,6.0,10.0,7.0,7.0,9.0,468.0,37629690.0,4.0,4.0,39.0,33.0
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,7,9.0,WAH MAY PRINCESS,114,1078,3,3-1/4,2 3 7,1:10.65,8.5,華美公主 ,B423,WAH MAY PRINCESS,----,Swiss Ace,Upgrading,PPG,NZ,3.0,2015-11-19 00:00:00,C Wong,9.0,8.0,9.0,9.0,6.0,145.0,14269950.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,6.0,6.0,45.0,43.0
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,8,10.0,VERY SWEET ORANGE,120,1103,9,3-3/4,1 1 8,1:10.73,16,好甜橙 ,A300,VERY SWEET ORANGE,----,Exceed And Excel,Dubai Me Diamonds,PPG,AUS,4.0,2014-09-09 00:00:00,S de Sousa,17.0,17.0,0.0,0.0,0.0,6.0,834240.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,5.0,6.0,52.0,40.0
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,9,2.0,GALLANT LEGACY,132,1067,4,6,7 7 9,1:11.10,9.4,威武承傳 ,B451,GALLANT LEGACY,Almadiero,Redoute's Choice,Torentosa,ISG,FR,3.0,2015-07-05 00:00:00,D Whyte,7.0,9.0,9.0,9.0,10.0,400.0,38252500.0,C W Chang,4.0,4.0,9.0,6.0,7.0,356.0,16814650.0,9.0,9.0,39.0,28.0
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,10,3.0,BOND ELEGANCE,130,1085,2,8,4 6 10,1:11.41,12,八心之友 ,A007,BOND ELEGANCE,Gaby Driver,Hard Spun,La Italia,PPG,AUS,5.0,2013-09-16 00:00:00,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,10.0,5.0,53.0,49.0
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,11,4.0,INTREPIC,125,998,8,8,9 12 11,1:11.43,16,威力名城 ,A139,INTREPIC,Intrepic,Medaglia d'Oro,Across The Moon,PP,AUS,6.0,2012-08-30 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,11.0,10.0,42.0,30.0
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,12,11.0,WINNING CIRCLE,114,1128,7,9-1/2,10 11 12,1:11.63,319,易勝相吸 ,B275,WINNING CIRCLE,----,Duporth,True Grace,PPG,AUS,3.0,2015-10-19 00:00:00,H N Wong,7.0,6.0,5.0,6.0,7.0,367.0,26146425.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,12.0,8.0,39.0,36.0
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,WV,nan,SHINING ON,125,---,---,---,---,---,---,陽明亮亮 ,A359,SHINING ON,----,O'Reilly,Savabeel Star,PPG,NZ,5.0,2013-05-10 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,4.0,6.0,30.0,46.0
2019-01-23 00:00:00,HV,4,GOOD,THE HONG KONG FOOTBALL CLUB CENTENARY CUP (HANDICAP),TURF - "C" Course,920000,Class 4,1200M,WV,nan,WINWIN THIRTYTHREE,127,---,---,---,---,---,---,生生勝勝 ,C110,WINWIN THIRTYTHREE,----,Showcasing,Abenroad,PPG,NZ,3.0,2015-08-19 00:00:00,S Clipperton,5.0,8.0,8.0,6.0,6.0,341.0,35485300.0,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,10.0,30.0,40.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,1,11.0,CHARITY GRAND,119,1031,2,-,4 5 5 1,1:41.72,5.1,泰益善 ,B358,CHARITY GRAND,----,Exceed And Excel,Music Review,ISG,AUS,4.0,2014-09-09 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,C S Shum,10.0,8.0,9.0,7.0,7.0,488.0,63076620.0,nan,6.0,45.0,45.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,2,6.0,ALPHA HEDGE,121,1186,3,HD,5 4 4 2,1:41.75,9,精算齊同 ,B102,ALPHA HEDGE,----,Sir Prancealot,Malta,PPG,IRE,4.0,2014-08-04 00:00:00,D Whyte,7.0,9.0,9.0,9.0,10.0,400.0,38252500.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,nan,39.0,46.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,3,3.0,CINQUANTE CINQ,125,1066,7,1/2,8 8 8 3,1:41.80,73,狂舞派 ,B404,CINQUANTE CINQ,----,Tavistock,Jugadora,PPG,NZ,4.0,2014-11-16 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,nan,11.0,30.0,43.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,4,1.0,MERRYGOWIN,133,1109,8,1-1/2,10 10 10 4,1:41.95,15,萬利高 ,V396,MERRYGOWIN,----,Castledale,Sweet Fascination,PPG,NZ,6.0,2012-04-10 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,nan,nan,54.0,43.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,5,8.0,POLYMER LUCK,121,1073,1,1-1/2,3 3 3 5,1:41.95,7.8,塑料喜 ,T326,POLYMER LUCK,----,Pins,Savamour,ISG,NZ,6.0,2012-08-25 00:00:00,S de Sousa,17.0,17.0,0.0,0.0,0.0,6.0,834240.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,52.0,nan
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,6,7.0,HAPPY WARRIOR,121,1075,4,2,6 7 7 6,1:42.03,2,活力勇士 ,A313,HAPPY WARRIOR,----,More Than Ready,Zingaling,ISG,AUS,6.0,2013-01-09 00:00:00,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,8.0,53.0,36.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,7,2.0,VICTORY POWER,131,1130,12,2-1/2,7 6 6 7,1:42.11,31,超能量 ,B294,VICTORY POWER,----,Power,Sugar Moon,PPG,NZ,4.0,2014-11-22 00:00:00,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,R Gibson,8.0,7.0,11.0,7.0,9.0,332.0,30533370.0,4.0,4.0,45.0,40.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,8,9.0,CURLING LUXURY,118,1044,9,2-3/4,2 2 1 8,1:42.14,21,埼豐 ,A083,CURLING LUXURY,----,O'Reilly,Former Glory,PPG,NZ,6.0,2012-10-26 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,9.0,6.0,30.0,40.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,9,4.0,GENERAL DINO,125,1051,11,3-1/4,12 12 12 9,1:42.23,22,上浦福滿 ,A193,GENERAL DINO,L'Ami Cagnois,Doctor Dino,Arthurs Princess,PP,FR,4.0,2014-03-30 00:00:00,N Callan,6.0,8.0,9.0,8.0,11.0,423.0,36670300.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,nan,35.0,33.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,10,5.0,GREAT JOY,120,1001,10,3-1/4,11 11 11 10,1:42.26,19,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,nan,nan,30.0,30.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,11,10.0,MOTHER WISHES,120,1123,6,3-3/4,9 9 9 11,1:42.32,177,燦若明霞 ,B474,MOTHER WISHES,----,Jimmy Choux,Hey Pretty Katie,PPG,NZ,3.0,2015-08-27 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,W Y So,6.0,10.0,7.0,7.0,9.0,468.0,37629690.0,nan,5.0,39.0,33.0
2019-01-23 00:00:00,HV,5,GOOD,SIU SAI WAN HANDICAP,TURF - "C" Course,920000,Class 4,1650M,12,12.0,SUPREME WITNESS,115,1280,5,5-1/4,1 1 2 12,1:42.56,38,至尊大師 ,A357,SUPREME WITNESS,Yakimenko,Stryker,Fine Stem,PPG,AUS,5.0,2013-09-15 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,42.0,43.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,1,4.0,MUSIC ADDITION,127,1174,2,-,2 2 1,1:09.54,3.4,擁抱所愛 ,B308,MUSIC ADDITION,Music Addition,Your Song,Quality Coup,PP,AUS,4.0,2014-03-09 00:00:00,S de Sousa,17.0,17.0,0.0,0.0,0.0,6.0,834240.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,3.0,52.0,40.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,2,2.0,KA YING LEGEND,129,1120,5,3,3 5 2,1:10.02,10,嘉應傳奇 ,B234,KA YING LEGEND,Tan Creido,Hurricane Cat,Tancreda,PP,ARG,4.0,2014-12-08 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,nan,nan,30.0,43.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,3,10.0,HAPPY TIME,121,1165,7,3-1/2,5 6 3,1:10.11,5,快樂歡騰 ,B272,HAPPY TIME,Launch Code,Smart Missile,Dearness,PP,AUS,5.0,2013-08-19 00:00:00,D Whyte,7.0,9.0,9.0,9.0,10.0,400.0,38252500.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,6.0,39.0,46.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,4,6.0,BIG BANG BONG,124,1070,9,3-3/4,8 7 4,1:10.16,47,龍船 ,V186,BIG BANG BONG,Bing Bang Bong,Big Bad Bob,Dreamaway,PP,IRE,5.0,2013-02-02 00:00:00,N Callan,6.0,8.0,9.0,8.0,11.0,423.0,36670300.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.0,nan
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,5,7.0,BLOCKER DEE,126,1270,6,4-1/4,1 1 5,1:10.22,4.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,nan,nan,54.0,36.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,6,1.0,BREEDERS' STAR,133,1189,8,4-1/2,6 4 6,1:10.27,26,育馬妙星 ,V197,BREEDERS' STAR,Mistral Thief,Jet Spur,Like The Wind,PP,AUS,6.0,2012-09-29 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,nan,45.0,33.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,7,3.0,SIR REDALOT,128,1038,10,5,9 9 7,1:10.36,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,nan,nan,53.0,49.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,8,5.0,MEGA HEART,125,1186,4,5-1/4,7 8 8,1:10.37,21,公証福將 ,A148,MEGA HEART,Oh Romeo,Foreplay,The Baroness,PP,AUS,6.0,2012-08-11 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,C W Chang,4.0,4.0,9.0,6.0,7.0,356.0,16814650.0,nan,nan,nan,28.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,9,11.0,MR PICASSO,117,1102,3,6-3/4,4 3 9,1:10.64,11,索先生 ,T330,MR PICASSO,----,Exceed And Excel,County Mayo,ISG,AUS,6.0,2012-09-08 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,3.0,6.0,30.0,30.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,10,9.0,BEAUTY LOYAL,118,1089,11,9-3/4,11 11 10,1:11.09,16,忠心美麗 ,B383,BEAUTY LOYAL,Call Me Loyal,Darci Brahma,Singapore Sling,PP,AUS,4.0,2014-07-09 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,6.0,42.0,43.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,11,8.0,ROMAN IMPERO,123,1188,1,11-1/4,10 10 11,1:11.33,18,軍炮 ,V371,ROMAN IMPERO,Roman Impero,Holy Roman Emperor,Diksie Dancer,PP,GB,5.0,2013-06-05 00:00:00,W M Lai,2.0,3.0,6.0,5.0,7.0,309.0,9378525.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,nan,3.0,26.0,36.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,12,12.0,CALLING THE SHOTS,115,993,12,12-1/2,12 12 12,1:11.56,157,話晒事 ,B239,CALLING THE SHOTS,Camelback,Exchange Rate,Pick And Choose,PP,USA,3.0,2015-02-15 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,C S Shum,10.0,8.0,9.0,7.0,7.0,488.0,63076620.0,nan,nan,nan,45.0
2019-01-23 00:00:00,HV,6,GOOD,SO KON PO HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,WV,nan,CAO CAO,123,---,---,---,---,---,---,金剛 ,B431,CAO CAO,Cao Cao,Fastnet Rock,Serenada,PP,AUS,4.0,2014-10-15 00:00:00,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,K L Man,5.0,6.0,7.0,7.0,11.0,439.0,27281275.0,nan,2.0,45.0,30.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,1,5.0,NAMJONG PLUS,124,1091,11,-,11 11 12 12 1,1:49.47,10,南莊加寶 ,B048,NAMJONG PLUS,Dream Big,Zacinto,Volkara,PPG,NZ,5.0,2013-12-11 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,nan,30.0,40.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,2,11.0,VIGOR FAME,111,1028,4,N,2 2 2 2 2,1:49.51,17,活力名駒 ,B260,VIGOR FAME,Shoko Boy,Lord Of England,Shokogirl,PP,GER,4.0,2014-02-23 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,nan,42.0,46.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,3,4.0,HELENE CHARISMA,127,1060,9,1-1/4,8 8 8 9 3,1:49.66,13,喜蓮彩星 ,A129,HELENE CHARISMA,Mont Ormel,Air Chief Marshal,Lidana,PP,FR,5.0,2013-05-16 00:00:00,D Whyte,7.0,9.0,9.0,9.0,10.0,400.0,38252500.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,nan,39.0,36.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,4,6.0,RICKFIELD,126,1079,7,1-1/4,12 12 11 10 4,1:49.69,21,英明神駒 ,V046,RICKFIELD,Ashlan,Dansili,Ashalanda,PP,FR,6.0,2012-08-04 00:00:00,U Rispoli,7.0,7.0,7.0,9.0,8.0,465.0,39452275.0,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,nan,nan,39.0,46.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,5,12.0,SANGRIA,113,1066,12,1-1/4,10 9 9 8 5,1:49.69,13,力王 ,A065,SANGRIA,Money Maker,American Post,Noozhah,PP,SPA,5.0,2013-02-27 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,nan,45.0,33.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,6,1.0,BIGWOOD,133,1100,10,2-1/2,7 7 7 6 6,1:49.88,2,活影 ,B100,BIGWOOD,Bigwood,Requinto,Talkin Kate,PP,IRE,4.0,2014-04-27 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,nan,8.0,54.0,36.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,7,7.0,HO HO FEEL,121,1145,5,2-3/4,9 10 10 11 7,1:49.90,46,可愛寶 ,T029,HO HO FEEL,----,Henrythenavigator,Minnie Deal,PPG,AUS,7.0,2011-09-13 00:00:00,W M Lai,2.0,3.0,6.0,5.0,7.0,309.0,9378525.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,nan,5.0,26.0,36.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,8,3.0,ROCKETEER,132,1220,3,3-3/4,5 5 5 5 8,1:50.06,20,火箭駒 ,A214,ROCKETEER,Rocketeer,Smart Missile,Some Girls Do,PP,AUS,5.0,2013-10-23 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,nan,6.0,nan,48.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,9,9.0,GOLDFIELD,120,1047,6,4-1/2,4 4 4 4 9,1:50.19,7.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,R Gibson,8.0,7.0,11.0,7.0,9.0,332.0,30533370.0,nan,nan,30.0,40.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,10,8.0,PING HAI TREASURE,121,1111,1,5-1/4,6 6 6 7 10,1:50.31,25,平海飛星 ,B407,PING HAI TREASURE,Learning To Fly,Oasis Dream,Astronomy Domine,PP,IRE,3.0,2015-04-15 00:00:00,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,nan,6.0,53.0,49.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,11,10.0,PLANET STAR,115,1214,2,6-1/4,1 3 3 3 11,1:50.46,8.7,紅旗星將 ,A049,PLANET STAR,----,Denman,Tell Someone,PPG,AUS,5.0,2013-05-11 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,nan,6.0,39.0,43.0
2019-01-23 00:00:00,HV,7,GOOD,SOUTHORN HANDICAP,TURF - "C" Course,1380000,Class 3,1800M,12,2.0,JOLLY GENE,126,1120,8,9-1/2,3 1 1 1 12,1:50.98,57,非常堅 ,T146,JOLLY GENE,Impulsive Moment,Galileo,Luas Line,PP,IRE,7.0,2011-01-30 00:00:00,C Wong,9.0,8.0,9.0,9.0,6.0,145.0,14269950.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,45.0,43.0
2019-01-23 00:00:00,HV,8,GOOD,TAI HANG TUNG HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,1,4.0,BANK ON RED,124,1079,1,-,5 4 3 1,1:40.02,3.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,nan,nan,53.0,49.0
2019-01-23 00:00:00,HV,8,GOOD,TAI HANG TUNG HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,2,10.0,ARCADA,119,1115,2,HD,7 6 6 2,1:40.05,4.3,有備而來 ,A240,ARCADA,Arcada,Rip Van Winkle,Applause,PP,IRE,4.0,2014-03-15 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,nan,10.0,nan,46.0
2019-01-23 00:00:00,HV,8,GOOD,TAI HANG TUNG HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,3,5.0,FEARLESS FIRE,124,1129,7,1/2,8 9 5 3,1:40.09,4.1,成才 ,B085,FEARLESS FIRE,Mucho Applause,Acclamation,Pediment,PP,IRE,4.0,2014-04-24 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,1.0,1.0,54.0,36.0
2019-01-23 00:00:00,HV,8,GOOD,TAI HANG TUNG HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,4,6.0,STARSHIP,124,1160,4,1-1/2,9 8 9 4,1:40.26,42,友誼之星 ,V379,STARSHIP,Soldier Of War,Husson,Ourkohinoor,PP,AUS,6.0,2012-11-11 00:00:00,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,nan,nan,45.0,43.0
2019-01-23 00:00:00,HV,8,GOOD,TAI HANG TUNG HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,5,3.0,RACING LUCK,124,1108,12,2,12 11 12 5,1:40.33,5.6,福威勝 ,B223,RACING LUCK,Street Pursuit,Street Cry,Flying Success,PP,AUS,5.0,2013-09-19 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,8.0,30.0,46.0
2019-01-23 00:00:00,HV,8,GOOD,TAI HANG TUNG HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,6,11.0,FAITHFUL TRINITY,119,1073,8,2-3/4,4 5 7 6,1:40.48,15,鵲橋飛渡 ,A247,FAITHFUL TRINITY,Skarino Gold,Wiener Walzer,Saaleland,PP,GER,4.0,2014-09-03 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,R Gibson,8.0,7.0,11.0,7.0,9.0,332.0,30533370.0,nan,nan,30.0,40.0
2019-01-23 00:00:00,HV,8,GOOD,TAI HANG TUNG HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,7,9.0,ELECTRIC LIGHTNING,119,1051,9,3,10 10 8 7,1:40.49,37,快閃的 ,A189,ELECTRIC LIGHTNING,----,Not A Single Doubt,Plain Crazy,PPG,AUS,5.0,2013-08-26 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,10.0,45.0,33.0
2019-01-23 00:00:00,HV,8,GOOD,TAI HANG TUNG HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,8,7.0,SLEEP EDUCATION,123,1002,10,5-1/4,11 12 11 8,1:40.85,21,睡眠大學 ,A362,SLEEP EDUCATION,Vilakazi,Visionaire,Sweet Virginia,PP,SAF,6.0,2012-08-20 00:00:00,N Callan,6.0,8.0,9.0,8.0,11.0,423.0,36670300.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,nan,35.0,33.0
